Gene_name,GENE_ID,TB_HIGH1,TB_HIGH2,TB_HIGH3,TB_LOW1,TB_LOW2,TB_LOW3,TB_AM1,TB_AM2,TB_AM3,TB_IM1,TB_IM2,TB_IM3
RsfA,Rv1365c,10.49585749,6.254531444,3.07374377,53.54568532,0,0,29.04796793,5.491760275,12.79323367,5.402497953,9.345080733,10.57612809
LprF,Rv1368,70.32224515,85.99980736,69.92767078,114.2307954,84.67980564,97.89176508,146.5602018,84.57310824,114.3865599,123.5821407,126.1585899,157.0148247
PyrR,Rv1379,15.74378623,29.70902436,24.58995016,30.34255502,8.467980564,47.31435312,43.57195189,37.34396987,26.3390105,22.28530405,22.42819376,30.91483596
PyrB,Rv1380,4.198342994,6.254531444,5.379051598,76.74881563,15.52463103,55.47200021,27.06742466,13.72940069,7.525431572,10.12968366,12.14860495,15.45741798
PyrC,Rv1381,33.58674395,64.1089473,36.1164893,67.82453474,87.50246583,13.05223534,71.95973872,36.79479384,26.3390105,34.44092445,25.23171798,24.40644944
CarA,Rv1383,29.38840096,23.45449292,15.36871885,35.69712355,16.93596113,14.68376476,51.49412496,28.0079774,38.37970102,28.36311425,17.75565339,17.08451461
CarB,Rv1384,90.26437438,171.9996147,127.5603665,162.4219121,187.7069025,70.15576497,124.1140448,114.7777898,98.58315359,65.50528768,65.41556513,74.03289664
PyrF,Rv1385,17.84295773,12.50906289,24.58995016,0,50.80788338,0,23.76651921,15.37692877,30.10172629,15.53218161,14.95212917,1.627096629
PE15,Rv1386,34.6363297,20.32722719,29.20056582,0,63.50985423,22.84141185,134.6769422,99.95003701,70.73905677,126.9587019,115.8790011,134.2354719
PPE20,Rv1387,297.0327668,394.035481,408.0394855,287.3618446,639.3325326,801.0809442,741.3833632,479.9798481,460.5564122,816.4525031,783.1177655,679.3128428
MihF,Rv1388,97.61147462,98.50887025,85.29638963,103.5216583,153.8349802,197.4150596,268.0335222,149.3758795,184.3730735,228.2555385,209.3298084,202.5735304
Gmk,Rv1389,75.5701739,84.4361745,61.47487541,26.77284266,74.80049498,55.47200021,244.9271841,126.8596624,86.54246308,95.21902641,112.1409688,107.3883775
RpoZ,Rv1390,118.6031896,112.581566,142.1606494,182.0553301,149.60099,179.468236,170.326721,166.4003363,255.1121303,118.1796427,102.7958881,158.6419214
Dfp,Rv1391,417.7351279,484.7261869,464.9037453,594.3571071,598.4039599,437.249884,399.409559,473.3897357,447.0106354,378.1748567,411.1835523,407.5877057
MetK,Rv1392,1943.832806,1952.977443,1956.43791,1572.458292,1494.59857,1691.896006,853.6141484,1344.932091,1151.39103,1326.98856,1345.691626,1281.338596
Cyp132,Rv1394c,264.4956086,309.5993065,584.7797523,108.8762268,167.9482812,358.9364719,92.42535249,82.92558016,60.95599573,119.5302672,142.9797352,283.1148135
PE_PGRS25,Rv1396c,74.52058815,128.2178946,143.6975213,139.2187818,86.09113573,84.83952973,34.98959773,65.35194728,85.03737676,56.05091626,45.79089559,58.57547866
VapC10,Rv1397c,975.0651604,703.6347875,1047.37819,583.64797,581.4679987,797.8178854,474.0100221,518.42217,444.7530059,537.5485463,591.5436104,776.1250922
VapB10,Rv1398c,4886.871245,4340.644822,4532.23519,2816.503048,3089.401576,3679.098837,999.5141691,1092.860295,1093.445207,1113.58989,1096.17797,1206.492151
PriA,Rv1402,49.33053018,65.67258016,33.04274553,17.84856177,95.97044639,63.6296473,67.3384711,68.09782741,94.06789465,120.8808917,88.77826697,106.5748292
Fmt,Rv1406,132.2478043,161.0541847,108.3494679,105.3065145,87.50246583,89.73411799,90.44480922,78.53217194,91.81026518,116.8290182,120.5515415,120.4051506
Rpe,Rv1408,103.9089891,189.1995762,92.21231311,121.3702201,49.39655329,140.3115299,153.1620127,164.2036322,124.9221641,160.0490018,128.027606,145.6251483
RibG,Rv1409,137.4957331,67.23621302,114.4969555,82.10338416,166.5369511,117.4701181,175.6081697,127.9580144,206.1968251,176.9318079,157.9318644,152.9470832
LprG,Rv1411c,210.9667355,187.6359433,195.9511654,244.5252963,252.6280868,97.89176508,241.6262787,168.5970404,158.034063,166.8021243,119.6170334,174.9128877
RibC,Rv1412,29.38840096,51.59988441,26.89525799,0,2.822660188,48.94588254,35.64977882,30.75385754,23.32883787,29.0384265,39.24933908,34.16902922
RibA2,Rv1415,342.164954,320.5447365,378.0704838,264.1587143,330.251242,241.4663539,314.9063796,342.1366651,395.8377007,307.9423833,395.296915,350.6393236
RibH,Rv1416,79.76851689,76.61801019,72.23297861,108.8762268,83.26847555,107.6809416,117.5122339,118.0728459,139.2204841,145.8674447,130.8311303,124.4728922
LprH,Rv1418,48.28094443,121.9633632,85.29638963,128.5096448,97.38177649,104.4178827,79.8819118,119.720374,142.9831999,97.24496315,101.86138,120.4051506
UvrC,Rv1420,268.6939516,206.3995377,235.9098344,283.7921322,224.4014849,324.6743542,159.7638236,233.3998117,241.5663535,207.3208589,233.6270183,212.3361101
WhiA,Rv1423,87.11561713,25.01812578,79.91733803,58.90025385,93.1477862,47.31435312,124.7742259,94.45827673,131.6950525,116.8290182,102.7958881,107.3883775
LipO,Rv1426c,18.89254347,37.52718866,34.57961742,37.48197973,9.879310658,0,48.8534006,33.49973768,36.12207154,47.94716933,50.46343596,41.49096405
FadD12,Rv1427c,38.8346727,26.58175864,43.80084873,92.81252123,59.27586395,52.20894137,50.83394387,58.76183494,45.15258943,52.67435504,47.65991174,33.3554809
PE16,Rv1430,15.74378623,21.89086005,8.452795369,0,64.92118432,0,21.78597594,9.335992468,18.06103577,18.23343059,14.0176211,13.83032135
Gap,Rv1436,129.0990471,145.4178561,167.5190355,167.7764807,214.5221743,166.4160006,301.0425767,262.5061412,279.1935113,214.0739814,222.4129215,193.6244989
Pgk,Rv1437,126.9998756,121.9633632,145.2343932,108.8762268,184.8842423,127.2592946,263.4122546,265.2520213,258.1223029,278.2286446,218.6748892,257.0812675
SecG,Rv1440,22.04130072,4.690898583,10.7581032,37.48197973,31.04926207,66.89270613,19.80543268,26.90962535,16.55594946,16.8828061,11.21409688,18.71161124
PE_PGRS26,Rv1441c,70.32224515,34.39992294,36.1164893,92.81252123,42.33990282,39.15670603,40.93122753,20.31951302,18.81357893,27.01248976,16.82114532,28.47419102
BisC,Rv1442,353.7103973,361.1991909,328.8905834,257.0192895,296.3793197,202.3096478,222.4810271,153.2201117,168.5696672,217.4505426,214.9368569,179.7941776
DevB,Rv1445c,41.98342994,56.290783,47.64302844,41.05169208,14.11330094,166.4160006,59.41629803,45.58161028,50.42039153,38.49279791,37.38032293,51.25354383
OpcA,Rv1446c,68.22307366,54.72715014,37.65336119,28.55769884,43.75123291,26.10447069,64.03756565,41.73737809,48.91530522,56.7262285,38.31483101,45.55870562
Zwf2,Rv1447c,120.7023611,182.9450447,122.1813149,0,110.0837473,251.2555304,149.8611073,142.7857672,164.0544083,131.6858876,115.8790011,108.2019259
Tal,Rv1448c,85.01644563,137.5996918,86.06482557,117.8005077,131.2536987,47.31435312,238.3253732,104.8926213,124.9221641,125.6080774,114.0099849,99.2528944
Tkt,Rv1449c,259.2476799,231.4176634,200.561781,423.010914,282.2660188,179.468236,427.7973458,227.9080514,269.4104503,289.7089527,228.954478,257.8948158
PE_PGRS27,Rv1450c,7.34710024,7.818164305,9.221231311,0,14.11330094,6.526117672,5.281448714,9.885168495,9.030517886,2.025936732,3.738032293,2.440644944
CtaB,Rv1451,207.8179782,284.5811807,258.1944767,299.8558378,148.1896599,265.9392951,179.5692563,280.6289501,237.0510945,278.2286446,285.9594704,259.5219124
PE_PGRS28,Rv1452c,12.59502898,9.381797166,4.610615656,0,0,0,0,6.59011233,3.010172629,6.077810197,0.934508073,2.440644944
Qor,Rv1454c,57.72721617,35.9635558,56.86425975,108.8762268,31.04926207,109.312471,59.41629803,26.90962535,32.35935576,39.8434224,28.96975027,30.10128764
Csd,Rv1464,1453.676262,1238.397226,1393.9428,489.0505926,594.1699696,416.0400016,311.6054741,170.2445685,138.4679409,475.4198198,307.4531561,365.2831933
FadE15,Rv1467c,40.93384419,40.65445439,33.81118148,133.8642133,5.645320376,30.99905894,62.05702239,24.16374521,26.3390105,29.0384265,27.10073413,16.27096629
PE_PGRS29,Rv1468c,47.23135868,60.98168158,30.7374377,78.53367181,28.22660188,29.36752952,72.61991981,17.02445685,32.35935576,22.9606163,33.64229064,31.72838427
CtpD,Rv1469,58.77680192,23.45449292,40.72710496,0,52.21921348,0,105.6289743,35.69644179,36.8746147,12.15562039,18.69016147,35.79612585
TrxA,Rv1470,10.49585749,14.07269575,7.684359426,60.68511003,45.16256301,0,11.88325961,10.98352055,11.28814736,6.077810197,5.60704844,4.067741574
TrxB1,Rv1471,85.01644563,60.98168158,76.07515832,121.3702201,76.21182508,55.47200021,15.84434614,25.81127329,26.3390105,29.71373874,20.55917761,20.33870787
EchA12,Rv1472,156.3882765,90.69070594,159.0662401,119.5853639,76.21182508,109.312471,78.56154962,86.76981235,47.4102189,90.49184071,79.43318623,80.54128316
MoxR1,Rv1479,392.54507,240.7994606,361.933329,153.4976313,453.0369602,339.3581189,384.885575,399.250972,382.2919238,355.8895526,370.9997051,369.3509349
InhA,Rv1484,86.06603138,65.67258016,85.29638963,162.4219121,203.2315335,243.0978833,155.142556,163.6544562,152.0137177,145.8674447,127.093098,145.6251483
HemZ,Rv1485,22.04130072,35.9635558,33.81118148,176.7007616,93.1477862,0,48.19321951,46.13078631,42.89495996,57.40154075,43.92187945,43.93160899
MutA,Rv1492,279.1898091,404.980911,371.1545603,433.7200511,269.564048,208.8357655,194.0932402,223.5146432,179.8578146,295.1114507,264.4657848,296.9451349
MutB,Rv1493,241.4047222,231.4176634,232.0676547,242.7404401,299.2019799,141.9430594,207.296862,224.0638192,176.0950988,261.3458385,245.7756233,194.4380472
MazE4,Rv1494,15.74378623,14.07269575,18.44246262,42.83654826,29.63793197,42.41976487,40.27104644,40.63902604,33.86444207,43.21998362,24.29720991,34.16902922
MazF4,Rv1495,3.148757246,1.563632861,1.536871885,0,5.645320376,0,11.22307852,9.335992468,12.04069051,7.428434685,15.88663725,13.83032135
LipL,Rv1497,131.1982186,95.38160452,96.05449283,92.81252123,132.6650288,63.6296473,271.9946088,155.4168158,190.3934188,109.4005835,168.2114532,156.2012764
GmdA,Rv1511,70.32224515,15.63632861,39.19023307,58.90025385,159.4803006,151.7322359,114.2113284,121.3679021,93.31535149,114.1277692,98.1233477,102.5070877
EpiA,Rv1512,44.08260144,57.85441586,58.40113164,0,42.33990282,16.31529418,84.50317942,68.64700344,54.18310732,81.71278153,69.15359743,81.35483147
FadD25,Rv1521,242.4543079,222.0358663,275.8685034,262.3738581,280.8546887,362.1995308,262.7520735,273.4896617,288.2240292,191.1133651,235.4960345,250.5728809
MmpL12,Rv1522c,99.71064611,87.56344022,95.28605688,180.2704739,125.6083784,107.6809416,130.0556746,73.04041166,109.8713009,90.49184071,102.7958881,123.6593438
WbbL2,Rv1525,9.446271737,1.563632861,4.610615656,58.90025385,40.92857273,37.52517661,21.78597594,19.77033699,16.55594946,13.50624488,16.82114532,14.64386966
Pks5,Rv1527c,154.289105,220.4722334,110.6547757,141.003638,146.7783298,239.8348244,178.9090752,158.711872,151.2611746,165.4514998,146.7177675,168.4045011
PapA4,Rv1528c,77.66934539,53.16351728,76.84359426,92.81252123,31.04926207,42.41976487,6.601810892,6.59011233,7.525431572,12.15562039,14.95212917,13.83032135
FadD24,Rv1529,66.12390216,96.94523738,110.6547757,114.2307954,15.52463103,35.89364719,52.15430605,77.43381988,57.9458231,35.11623669,42.0528633,63.45676855
Adh,Rv1530,12.59502898,9.381797166,26.12682205,0,8.467980564,0,17.82488941,15.9261048,15.05086314,17.55811835,17.75565339,17.08451461
IleS,Rv1536,618.2060059,497.2352498,610.1381384,410.5169208,465.738931,466.6174135,344.6145286,503.5944172,444.0004627,567.9375973,568.1809086,530.4335012
DinX,Rv1537,45.13218719,21.89086005,32.27430959,0,40.92857273,0,20.46561377,48.87666645,42.89495996,40.51873464,57.00499247,49.6264472
AnsA,Rv1538c,17.84295773,70.36347875,41.4955409,73.17910327,47.9852232,60.36658846,59.41629803,45.03243426,44.40004627,54.70029177,35.51130679,46.37225394
LspA,Rv1539,142.7436618,120.3997303,91.44387717,0,84.67980564,112.5755298,94.40589576,132.9005987,156.5289767,97.92027539,105.5994123,126.0999888
LprI,Rv1541c,4.198342994,0,0,0,0,0,9.242535249,2.19670411,0.752543157,2.025936732,3.738032293,0.813548315
GlbN,Rv1542c,0,0,4.610615656,0,0,0,3.961086535,4.942584248,6.772888415,0,0.934508073,0.813548315
PPE21,Rv1548c,16.79337198,3.127265722,23.05307828,105.3065145,36.69458244,0,19.14525159,48.87666645,14.29831999,12.15562039,16.82114532,35.79612585
FadD11,Rv1550,23.09088647,0,10.7581032,0,63.50985423,0,21.12579485,20.86868905,24.08138103,16.8828061,21.49368569,19.52515955
PlsB1,Rv1551,10.49585749,14.07269575,5.379051598,0,0,0,19.80543268,28.0079774,11.28814736,23.63592854,24.29720991,17.89806292
FrdA,Rv1552,3.148757246,28.1453915,3.842179713,0,11.29064075,0,19.14525159,17.02445685,12.04069051,8.103746929,4.672540367,6.508386518
FrdB,Rv1553,0,1.563632861,0,0,0,0,1.320362178,2.745880138,5.2678021,0.675312244,8.41057266,4.881289888
FrdC,Rv1554,0,0,0,0,0,0,0.660181089,4.942584248,0,0.675312244,2.80352422,1.627096629
FrdD,Rv1555,0,0,0,21.41827413,0,0,3.300905446,7.139288358,0,0,1.869016147,0
MmpL6,Rv1557,192.074192,189.1995762,106.0441601,165.9916245,196.1748831,94.62870624,40.27104644,49.42584248,39.88478733,68.20653665,78.49867816,69.15160675
IlvA,Rv1559,405.1400989,498.7988827,480.2724641,219.5373098,536.3054357,587.3505905,288.499136,272.3913097,337.8918776,384.9279791,421.4631411,374.2322248
VapB11,Rv1560,22.04130072,10.94543003,13.06341102,49.97597297,0,0,8.58235416,6.59011233,8.277974729,13.50624488,19.62466954,14.64386966
VapC11,Rv1561,28.33881521,42.21808725,28.43212988,24.98798648,0,0,15.84434614,17.02445685,20.31866524,30.38905098,28.96975027,27.6606427
TreZ,Rv1562c,43.03301569,46.90898583,29.96900176,0,31.04926207,0,36.30995991,49.9750185,60.20345257,39.16811016,42.98737137,34.98257753
TreY,Rv1563c,52.47928743,95.38160452,76.84359426,28.55769884,15.52463103,181.0997654,81.20227397,105.9909733,131.6950525,97.92027539,102.7958881,87.86321799
TreX,Rv1564c,165.8345483,112.581566,119.876007,51.76082915,182.0615821,94.62870624,124.7742259,187.8182014,161.0442356,99.94621212,122.4205576,108.2019259
BioA,Rv1568,48.28094443,106.3270346,40.72710496,71.3942471,19.75862132,1.631529418,51.49412496,47.77831439,53.43056416,66.18059992,50.46343596,67.52451012
BioF1,Rv1569,18.89254347,53.16351728,28.43212988,28.55769884,8.467980564,117.4701181,94.40589576,58.76183494,97.07806728,74.28434685,82.23671045,63.45676855
BioD,Rv1570,7.34710024,23.45449292,19.97933451,21.41827413,28.22660188,21.20988243,66.01810892,23.06539316,38.37970102,56.7262285,26.16622605,21.9658045
BioB,Rv1589,72.42141665,78.18164305,87.60169746,48.19111679,108.6724172,119.1016475,184.1905239,120.8187261,180.6103577,109.4005835,118.6825253,136.6761169
NadA,Rv1594,577.2721617,639.5258402,598.6115993,1094.116837,749.4162799,680.3477673,829.1874481,654.6178248,692.3397046,572.664783,537.3421422,559.7212405
NadB,Rv1595,1003.403976,850.6162764,817.6158429,1465.366922,889.1379592,688.5054144,1097.22097,891.3126927,905.3094181,854.945301,865.3544759,855.8528271
NadC,Rv1596,499.6028163,623.8895116,477.1987204,1031.646871,654.8571636,598.7712964,594.1629803,555.2169638,609.5599573,451.108579,470.0575609,483.2476989
HisD,Rv1599,252.9501654,392.4718481,262.8050924,421.2260579,187.7069025,404.6192956,234.3642867,181.2280891,191.1459619,206.6455467,209.3298084,201.7599821
HisC1,Rv1600,174.2312343,145.4178561,135.2447259,192.7644672,182.0615821,65.26117672,132.6963989,112.0319096,111.3763873,102.6474611,128.027606,117.9645056
HisB,Rv1601,72.42141665,25.01812578,69.15923484,0,15.52463103,0,46.87285733,28.55715343,46.65767574,45.24592035,31.77327449,36.60967416
HisH,Rv1602,54.57845892,34.39992294,53.79051598,67.82453474,12.70197085,91.3656474,64.69774674,86.22063632,61.70853889,83.73871827,58.87400862,64.27031686
HisA,Rv1603,121.7519468,103.1997688,126.7919305,174.9159054,93.1477862,88.10258857,103.648431,145.5316473,121.1594483,135.0624488,125.2240818,113.0832157
ImpA,Rv1604,97.61147462,92.2543388,89.13856934,112.4459392,111.4950774,122.3647063,88.46426595,159.810224,139.2204841,133.0365121,133.6346545,125.2864405
HisF,Rv1605,94.46271737,70.36347875,96.05449283,80.31852798,63.50985423,148.469177,104.9687932,123.5646062,112.8814736,146.542757,122.4205576,125.2864405
HisI,Rv1606,7.34710024,14.07269575,9.221231311,17.84856177,39.51724263,16.31529418,21.78597594,25.81127329,25.58646734,32.41498772,18.69016147,21.9658045
ChaA,Rv1607,28.33881521,48.47261869,29.20056582,78.53367181,15.52463103,40.78823545,59.41629803,90.61404454,75.25431572,70.90778563,74.76064587,55.3212854
BcpB,Rv1608c,33.58674395,45.34535297,37.65336119,0,8.467980564,53.84047079,52.15430605,41.18820206,18.06103577,20.25936732,28.0352422,27.6606427
TrpE,Rv1609,138.5453188,121.9633632,122.1813149,176.7007616,148.1896599,190.8889419,167.0258156,183.4247932,205.4442819,177.6071202,196.2466954,182.2348225
TrpC,Rv1611,197.3221207,358.0719252,202.8670889,126.7247886,266.7413878,272.4654128,427.7973458,633.1999597,678.7939278,406.5379709,492.4857547,498.7051169
TrpB,Rv1612,160.5866195,125.0906289,178.2771387,201.688748,365.5344943,151.7322359,334.7118122,465.1520953,497.4310269,413.2910934,455.1054317,407.5877057
TrpA,Rv1613,154.289105,112.581566,140.6237775,92.81252123,200.4088733,298.5698835,194.7534213,270.1946055,379.2817512,220.8271038,257.9242282,280.6741686
Lgt,Rv1614,242.4543079,293.9629779,212.8567561,167.7764807,441.7463194,391.5670603,333.3914501,404.1935563,492.1632248,462.5888872,447.6293671,411.6554472
PykA,Rv1617,220.4130072,236.108562,169.8243433,199.9038919,145.3669997,429.0922369,233.7041056,218.572059,197.9188503,181.6589937,221.4784134,218.8444967
TesB1,Rv1618,88.16520288,103.1997688,86.83326152,46.40626061,60.68719404,45.6828237,104.3086121,98.85168495,103.8509557,73.6090346,71.95712165,88.6767663
CydC,Rv1620c,122.8015326,200.1450062,119.1075711,128.5096448,53.63054357,47.31435312,39.61086535,25.26209727,19.56612209,49.97310606,41.11835523,37.42322248
CydD,Rv1621c,214.1154927,251.7448906,96.82292877,92.81252123,29.63793197,75.05035322,47.53303842,49.42584248,63.2136252,85.764655,72.89162972,74.03289664
CydB,Rv1622c,92.36354587,89.12707308,66.85392701,10.70913706,32.46059216,19.57835302,24.4267003,19.22116096,27.84409682,29.71373874,28.0352422,19.52515955
CydA,Rv1623c,273.9418804,154.7996532,219.7726796,155.2824874,43.75123291,53.84047079,85.8235416,93.90910071,60.20345257,92.51777744,57.93950055,64.27031686
Cya,Rv1625c,142.7436618,106.3270346,146.771265,60.68511003,119.963058,213.7303537,153.1620127,174.6379768,128.6848799,164.1008753,130.8311303,133.4219236
PolA,Rv1629,75.5701739,76.61801019,73.76985049,278.4375637,127.0197085,4.894588254,101.6678877,109.2860295,94.06789465,117.5043305,117.7480172,99.2528944
RpsA,Rv1630,539.4870748,506.617047,573.2532132,653.2573609,780.465542,652.6117672,822.5856372,707.8878995,744.2651824,630.0663237,625.1859011,687.4483259
CoaE,Rv1631,184.7270917,146.9814889,180.5824465,253.4495772,324.6059216,141.9430594,202.0154133,294.9075268,330.366446,256.6186527,262.5967686,282.3012652
UvrB,Rv1633,322.2228248,300.2175093,339.6486866,394.4532152,324.6059216,269.202354,379.6041263,531.6023946,480.8750774,567.9375973,599.9541831,620.7373641
UvrA,Rv1638,565.7267185,387.7809495,513.3152097,444.4291882,458.6822805,535.1416491,489.1941871,550.8235556,514.7395195,664.5072482,719.5712165,693.9567125
LysS,Rv1640c,96.56188887,62.54531444,59.93800352,37.48197973,39.51724263,97.89176508,94.40589576,66.99947536,46.65767574,58.75216523,58.87400862,56.13483372
InfC,Rv1641,535.2887318,437.8172011,543.2842114,387.3137905,424.8103583,460.0912959,306.9842065,157.6135199,239.308724,288.3583282,237.3650506,266.8438472
RpmI,Rv1642,48.28094443,28.1453915,56.86425975,28.55769884,47.9852232,0,27.06742466,36.79479384,13.54577683,37.14217342,34.57679871,25.21999776
