TF,Gene,Input
Rv1816,Rv1897c,1
Rv1816,Rv1927,1
Rv1816,Rv1948c,1
Rv1816,Rv1949c,1
Rv1816,Rv1950c,1
Rv1816,Rv1951c,1
Rv1816,Rv1981c,1
Rv1816,Rv1989c,1
Rv1816,Rv1990A,1
Rv1816,Rv1992c,1
Rv1816,Rv1993c,1
Rv1816,Rv2054,1
Rv1816,Rv2082,1
Rv1816,Rv2083,1
Rv1816,Rv2084,1
Rv1816,Rv2102,1
Rv1816,Rv2118c,1
Rv1816,Rv2119,1
Rv1816,Rv2135c,1
Rv1816,Rv2136c,1
Rv1816,Rv2137c,1
Rv1816,Rv2151c,1
Rv1816,Rv2152c,1
Rv1816,Rv2153c,1
Rv1816,Rv2154c,1
Rv1816,Rv2155c,1
Rv1816,Rv2156c,1
Rv1816,Rv2157c,1
Rv1816,Rv2158c,1
Rv1816,Rv2159c,1
Rv1816,Rv2163c,1
Rv1816,Rv2164c,1
Rv1816,Rv2165c,1
Rv1816,Rv2166c,1
Rv1816,Rv2173,1
Rv1816,Rv2174,1
Rv1816,Rv2177c,1
Rv1816,Rv2194,1
Rv1816,Rv2195,1
Rv1816,Rv2196,1
Rv1816,Rv2197c,1
Rv1816,Rv2198c,1
Rv1816,Rv2277c,1
Rv1816,Rv2319c,1
Rv1816,Rv2320c,1
Rv1816,Rv2321c,1
Rv1816,Rv2322c,1
Rv1816,Rv2323c,1
Rv1816,Rv2360c,1
Rv1816,Rv2361c,1
Rv1816,Rv2362c,1
Rv1816,Rv2377c,1
Rv1816,Rv2378c,1
Rv1816,Rv2379c,1
Rv1816,Rv2380c,1
Rv1816,Rv2381c,1
Rv1816,Rv2382c,1
Rv1816,Rv2383c,1
Rv1816,Rv2459,1
Rv1816,Rv2495c,1
Rv1816,Rv2496c,1
Rv1816,Rv2497c,1
Rv1816,Rv2498c,1
Rv1816,Rv2499c,1
Rv1816,Rv2500c,1
Rv1816,Rv2501c,1
Rv1816,Rv2502c,1
Rv1816,Rv2503c,1
Rv1816,Rv2504c,1
Rv1816,Rv2558,1
Rv1816,Rv2617c,1
Rv1816,Rv2629,1
Rv1816,Rv2630,1
Rv1816,Rv2654c,1
Rv1816,Rv2655c,1
Rv1816,Rv2656c,1
Rv1816,Rv2657c,1
Rv1816,Rv2658c,1
Rv1816,Rv2659c,1
Rv1816,Rv2836c,1
Rv1816,Rv2837c,1
Rv1816,Rv2838c,1
Rv1816,Rv2839c,1
Rv1816,Rv2848c,1
Rv1816,Rv2849c,1
Rv1816,Rv2850c,1
Rv1816,Rv2851c,1
Rv1816,Rv2884,1
Rv1816,Rv2904c,1
Rv1816,Rv2906c,1
Rv1816,Rv2907c,1
Rv1816,Rv2908c,1
Rv1816,Rv2909c,1
Rv1816,Rv2919c,1
Rv1816,Rv2920c,1
Rv1816,Rv2922c,1
Rv1816,Rv2923c,1
Rv1816,Rv2925c,1
Rv1816,Rv2926c,1
Rv1816,Rv2930,1
Rv1816,Rv2931,1
Rv1816,Rv2932,1
Rv1816,Rv2933,1
Rv1816,Rv2934,1
Rv1816,Rv2935,1
Rv1816,Rv2936,1
Rv1816,Rv2937,1
Rv1816,Rv2938,1
Rv1816,Rv2941,1
Rv1816,Rv2942,1
Rv1816,Rv2966c,1
Rv1816,Rv2972c,1
Rv1816,Rv2973c,1
Rv1816,Rv2974c,1
Rv1816,Rv2975c,1
Rv1816,Rv2985,1
Rv1816,Rv3014c,1
Rv1816,Rv3015c,1
Rv1816,Rv3038c,1
Rv1816,Rv3039c,1
Rv1816,Rv3040c,1
Rv1816,Rv3041c,1
Rv1816,Rv3042c,1
Rv1816,Rv3043c,1
Rv1816,Rv3116,1
Rv1816,Rv3117,1
Rv1816,Rv3118,1
Rv1816,Rv3119,1
Rv1816,Rv3120,1
Rv1816,Rv3128c,1
Rv1816,Rv3194c,1
Rv1816,Rv3195,1
Rv1816,Rv3196,1
Rv1816,Rv3213c,1
Rv1816,Rv3214,1
Rv1816,Rv3215,1
Rv1816,Rv3272,1
Rv1816,Rv3273,1
Rv1816,Rv3384c,1
Rv1816,Rv3385c,1
Rv1816,Rv3405c,1
Rv1816,Rv3439c,1
Rv1816,Rv3440c,1
Rv1816,Rv3450c,1
Rv1816,Rv3461c,1
Rv1816,Rv3462c,1
Rv1816,Rv3463,1
Rv1816,Rv3479,1
Rv1816,Rv3492c,1
Rv1816,Rv3493c,1
Rv1816,Rv3494c,1
Rv1816,Rv3495c,1
Rv1816,Rv3496c,1
Rv1816,Rv3497c,1
Rv1816,Rv3498c,1
Rv1816,Rv3499c,1
Rv1816,Rv3500c,1
Rv1816,Rv3501c,1
Rv1816,Rv3504,1
Rv1816,Rv3505,1
Rv1816,Rv3509c,1
Rv1816,Rv3510c,1
Rv1816,Rv3534c,1
Rv1816,Rv3535c,1
Rv1816,Rv3536c,1
Rv1816,Rv3581c,1
Rv1816,Rv3582c,1
Rv1816,Rv3583c,1
Rv1816,Rv3596c,1
Rv1816,Rv3612c,1
Rv1816,Rv3613c,1
Rv1816,Rv3644c,1
Rv1816,Rv3645,1
Rv1816,Rv3661,1
Rv1816,Rv3682,1
Rv1816,Rv3694c,1
Rv1816,Rv3695,1
Rv1816,Rv3700c,1
Rv1816,Rv3701c,1
Rv1816,Rv3702c,1
Rv1816,Rv3703c,1
Rv1816,Rv3704c,1
Rv1816,Rv3705c,1
Rv1816,Rv3714c,1
Rv1816,Rv3725,1
Rv1816,Rv3740c,1
Rv1816,Rv3741c,1
Rv1816,Rv3742c,1
Rv1816,Rv3752c,1
Rv1816,Rv3753c,1
Rv1816,Rv3789,1
Rv1816,Rv3790,1
Rv1816,Rv3791,1
Rv1816,Rv3792,1
Rv1816,Rv3793,1
Rv1816,Rv3806c,1
Rv1816,Rv3807c,1
Rv1816,Rv3808c,1
Rv1816,Rv3809c,1
Rv1816,Rv3812,1
Rv1816,Rv3850,1
Rv1816,Rv3851,1
Rv1816,Rv3885c,1
Rv1816,Rv3886c,1
Rv1816,Rv3887c,1
Rv1816,Rv3888c,1
Rv1816,Rv3902c,1
Rv1816,Rv3903c,1
Rv1816,Rv3904c,1
Rv1816,Rv3905c,1
Rv1816,Rv3917c,1
Rv1816,Rv3918c,1
Rv1816,Rv3919c,1
Rv1828,Rv0042c,1
Rv1828,Rv0307c,1
Rv1828,Rv0308,1
Rv1828,Rv1141c,1
Rv1828,Rv2147c,1
Rv1828,Rv2148c,1
Rv1828,Rv2149c,1
Rv1828,Rv2150c,1
Rv1828,Rv2742c,1
Rv1828,Rv2888c,1
Rv1828,Rv2889c,1
Rv1828,Rv2890c,1
Rv1846c,Rv0523c,1
Rv1846c,Rv0524,1
Rv1846c,Rv0525,1
Rv1846c,Rv0526,1
Rv1846c,Rv0527,1
Rv1846c,Rv0528,1
Rv1846c,Rv0529,1
Rv1846c,Rv1451,1
Rv1846c,Rv1456c,1
Rv1846c,Rv1622c,1
Rv1846c,Rv1623c,1
Rv1846c,Rv1843c,1
Rv1846c,Rv1844c,1
Rv1846c,Rv1845c,1
Rv1846c,Rv1846c,1
Rv1846c,Rv1847,1
Rv1846c,Rv2069,1
Rv1846c,Rv3921c,1
Rv1846c,Rv3922c,1
Rv1846c,Rv3923c,1
Rv1846c,Rv3924c,1
Rv1956,Rv0147,1
Rv1956,Rv0509,1
Rv1956,Rv0510,1
Rv1956,Rv0511,1
Rv1956,Rv0610c,1
Rv1956,Rv0611c,1
Rv1956,Rv0824c,1
Rv1956,Rv0904c,1
Rv1956,Rv0905,1
Rv1956,Rv0906,1
Rv1956,Rv1246c,1
Rv1956,Rv1247c,1
Rv1956,Rv1313c,1
Rv1956,Rv1503c,1
Rv1956,Rv1504c,1
Rv1956,Rv1636,1
Rv1956,Rv1786,1
Rv1956,Rv1841c,1
Rv1956,Rv1842c,1
Rv1956,Rv1952,1
Rv1956,Rv1953,1
Rv1956,Rv1954c,1
Rv1956,Rv1964,1
Rv1956,Rv1965,1
Rv1956,Rv1966,1
Rv1956,Rv1967,1
Rv1956,Rv1968,1
Rv1956,Rv1969,1
Rv1956,Rv1970,1
Rv1956,Rv1971,1
Rv1956,Rv1972,1
Rv1956,Rv1973,1
Rv1956,Rv1974,1
Rv1956,Rv1975,1
Rv1956,Rv2194,1
Rv1956,Rv2195,1
Rv1956,Rv2196,1
Rv1956,Rv2219A,1
Rv1956,Rv2220,1
Rv1956,Rv2349c,1
Rv1956,Rv2635,1
Rv1956,Rv2636,1
Rv1956,Rv2787,1
Rv1956,Rv2857c,1
Rv1956,Rv2858c,1
Rv1956,Rv2859c,1
Rv1956,Rv2860c,1
Rv1956,Rv3083,1
Rv1956,Rv3084,1
Rv1956,Rv3085,1
Rv1956,Rv3086,1
Rv1956,Rv3087,1
Rv1956,Rv3088,1
Rv1956,Rv3089,1
Rv1956,Rv3182,1
Rv1956,Rv3183,1
Rv1956,Rv3738c,1
Rv1956,Rv3779,1
Rv1956,Rv3780,1
Rv1956,Rv3781,1
Rv1956,Rv3782,1
Rv1956,Rv3783,1
Rv1985c,Rv0043c,1
Rv1985c,Rv0076c,1
Rv1985c,Rv0081,1
Rv1985c,Rv0082,1
Rv1985c,Rv0083,1
Rv1985c,Rv0084,1
Rv1985c,Rv0085,1
Rv1985c,Rv0086,1
Rv1985c,Rv0087,1
Rv1985c,Rv0088,1
Rv1985c,Rv0113,1
Rv1985c,Rv0114,1
Rv1985c,Rv0115,1
Rv1985c,Rv0167,1
Rv1985c,Rv0168,1
Rv1985c,Rv0169,1
Rv1985c,Rv0170,1
Rv1985c,Rv0171,1
Rv1985c,Rv0172,1
Rv1985c,Rv0173,1
Rv1985c,Rv0174,1
Rv1985c,Rv0175,1
Rv1985c,Rv0176,1
Rv1985c,Rv0177,1
Rv1985c,Rv0178,1
Rv1985c,Rv0207c,1
Rv1985c,Rv0208c,1
Rv1985c,Rv0218,1
Rv1985c,Rv0219,1
Rv1985c,Rv0220,1
Rv1985c,Rv0268c,1
Rv1985c,Rv0320,1
Rv1985c,Rv0321,1
Rv1985c,Rv0323c,1
Rv1985c,Rv0324,1
Rv1985c,Rv0325,1
Rv1985c,Rv0326,1
Rv1985c,Rv0347,1
Rv1985c,Rv0348,1
Rv1985c,Rv0349,1
Rv1985c,Rv0354c,1
Rv1985c,Rv0410c,1
Rv1985c,Rv0411c,1
Rv1985c,Rv0412c,1
Rv1985c,Rv0413,1
Rv1985c,Rv0456A,1
Rv1985c,Rv0474,1
Rv1985c,Rv0475,1
Rv1985c,Rv0500A,1
Rv1985c,Rv0505c,1
Rv1985c,Rv0506,1
Rv1985c,Rv0507,1
Rv1985c,Rv0508,1
Rv1985c,Rv0571c,1
Rv1985c,Rv0572c,1
Rv1985c,Rv0573c,1
Rv1985c,Rv0574c,1
Rv1985c,Rv0597c,1
Rv1985c,Rv0643c,1
Rv1985c,Rv0667,1
Rv1985c,Rv0668,1
Rv1985c,Rv0672,1
Rv1985c,Rv0673,1
Rv1985c,Rv0674,1
Rv1985c,Rv0675,1
Rv1985c,Rv0685,1
Rv1985c,Rv0837c,1
Rv1985c,Rv0859,1
Rv1985c,Rv0860,1
Rv1985c,Rv0915c,1
Rv1985c,Rv0916c,1
Rv1985c,Rv0933,1
Rv1985c,Rv0934,1
Rv1985c,Rv1032c,1
Rv1985c,Rv1033c,1
Rv1985c,Rv1039c,1
Rv1985c,Rv1089A,1
Rv1985c,Rv1090,1
Rv1985c,Rv1116,1
Rv1985c,Rv1129c,1
Rv1985c,Rv1130,1
Rv1985c,Rv1131,1
Rv1985c,Rv1132,1
Rv1985c,Rv1161,1
Rv1985c,Rv1162,1
Rv1985c,Rv1180,1
Rv1985c,Rv1342c,1
Rv1985c,Rv1343c,1
Rv1985c,Rv1374c,1
Rv1985c,Rv1435c,1
Rv1985c,Rv1572c,1
Rv1985c,Rv1573,1
Rv1985c,Rv1585c,1
Rv1985c,Rv1586c,1
Rv1985c,Rv1587c,1
Rv1985c,Rv1588c,1
Rv1985c,Rv1646,1
Rv1985c,Rv1665,1
Rv1985c,Rv1673c,1
Rv1985c,Rv1674c,1
Rv1985c,Rv1690,1
Rv1985c,Rv1691,1
Rv1985c,Rv1692,1
Rv1985c,Rv1693,1
Rv1985c,Rv1694,1
Rv1985c,Rv1695,1
Rv1985c,Rv1696,1
Rv1985c,Rv1734c,1
Rv1985c,Rv1738,1
Rv1985c,Rv1813c,1
Rv1985c,Rv1814,1
Rv1985c,Rv1829,1
Rv1985c,Rv1880c,1
Rv1985c,Rv1963c,1
Rv1985c,Rv1981c,1
Rv1985c,Rv1985c,1
Rv1985c,Rv1986,1
Rv1985c,Rv1996,1
Rv1985c,Rv1997,1
Rv1985c,Rv2004c,1
Rv1985c,Rv2005c,1
Rv1985c,Rv2006,1
Rv1985c,Rv2007c,1
Rv1985c,Rv2028c,1
Rv1985c,Rv2029c,1
Rv1985c,Rv2030c,1
Rv1985c,Rv2031c,1
Rv1985c,Rv2032,1
Rv1985c,Rv2055c,1
Rv1985c,Rv2056c,1
Rv1985c,Rv2057c,1
Rv1985c,Rv2058c,1
Rv1985c,Rv2059,1
Rv1985c,Rv2060,1
Rv1985c,Rv2100,1
Rv1985c,Rv2107,1
Rv1985c,Rv2137c,1
Rv1985c,Rv2138,1
Rv1985c,Rv2162c,1
Rv1985c,Rv2202c,1
Rv1985c,Rv2203,1
Rv1985c,Rv2242,1
Rv1985c,Rv2243,1
Rv1985c,Rv2307B,1
Rv1985c,Rv2319c,1
Rv1985c,Rv2320c,1
Rv1985c,Rv2321c,1
Rv1985c,Rv2322c,1
Rv1985c,Rv2323c,1
Rv1985c,Rv2336,1
Rv1985c,Rv2346c,1
Rv1985c,Rv2387,1
Rv1985c,Rv2486,1
Rv1985c,Rv2493,1
Rv1985c,Rv2494,1
Rv1985c,Rv2549c,1
Rv1985c,Rv2550c,1
Rv1985c,Rv2623,1
Rv1985c,Rv2626c,1
Rv1985c,Rv2628,1
Rv1985c,Rv2633c,1
Rv1985c,Rv2654c,1
Rv1985c,Rv2655c,1
Rv1985c,Rv2656c,1
Rv1985c,Rv2657c,1
Rv1985c,Rv2658c,1
Rv1985c,Rv2659c,1
Rv1985c,Rv2722,1
Rv1985c,Rv2723,1
Rv1985c,Rv2729c,1
Rv1985c,Rv2730,1
Rv1985c,Rv2731,1
Rv1985c,Rv2743c,1
Rv1985c,Rv2744c,1
Rv1985c,Rv2768c,1
Rv1985c,Rv2778c,1
Rv1985c,Rv2779c,1
Rv1985c,Rv2780,1
Rv1985c,Rv2809,1
Rv1985c,Rv2816c,1
Rv1985c,Rv2817c,1
Rv1985c,Rv2818c,1
Rv1985c,Rv2826c,1
Rv1985c,Rv2827c,1
Rv1985c,Rv2864c,1
Rv1985c,Rv2946c,1
Rv1985c,Rv2947c,1
Rv1985c,Rv2948c,1
Rv1985c,Rv2949c,1
Rv1985c,Rv2950c,1
Rv1985c,Rv3017c,1
Rv1985c,Rv3019c,1
Rv1985c,Rv3020c,1
Rv1985c,Rv3075c,1
Rv1985c,Rv3076,1
Rv1985c,Rv3077,1
Rv1985c,Rv3078,1
Rv1985c,Rv3096,1
Rv1985c,Rv3110,1
Rv1985c,Rv3111,1
Rv1985c,Rv3112,1
Rv1985c,Rv3125c,1
Rv1985c,Rv3126c,1
Rv1985c,Rv3127,1
Rv1985c,Rv3130c,1
Rv1985c,Rv3131,1
Rv1985c,Rv3132c,1
Rv1985c,Rv3133c,1
Rv1985c,Rv3134c,1
Rv1985c,Rv3144c,1
Rv1985c,Rv3174,1
Rv1985c,Rv3175,1
Rv1985c,Rv3249c,1
Rv1985c,Rv3250c,1
Rv1985c,Rv3251c,1
Rv1985c,Rv3252c,1
Rv1985c,Rv3269,1
Rv1985c,Rv3270,1
Rv1985c,Rv3288c,1
Rv1985c,Rv3289c,1
Rv1985c,Rv3290c,1
Rv1985c,Rv3348,1
Rv1985c,Rv3382c,1
Rv1985c,Rv3383c,1
Rv1985c,Rv3413c,1
Rv1985c,Rv3414c,1
Rv1985c,Rv3415c,1
Rv1985c,Rv3425,1
Rv1985c,Rv3461c,1
Rv1985c,Rv3462c,1
Rv1985c,Rv3463,1
Rv1985c,Rv3477,1
Rv1985c,Rv3478,1
Rv1985c,Rv3566c,1
Rv1985c,Rv3567c,1
Rv1985c,Rv3568c,1
Rv1985c,Rv3569c,1
Rv1985c,Rv3570c,1
Rv1985c,Rv3571,1
Rv1985c,Rv3572,1
Rv1985c,Rv3597c,1
Rv1985c,Rv3740c,1
Rv1985c,Rv3741c,1
Rv1985c,Rv3742c,1
Rv1985c,Rv3746c,1
Rv1985c,Rv3747,1
Rv1985c,Rv3798,1
Rv1985c,Rv3844,1
Rv1985c,Rv3845,1
Rv1985c,Rv3874,1
Rv1985c,Rv3875,1
Rv1985c,Rv3880c,1
Rv1985c,Rv3881c,1
Rv1985c,Rv3885c,1
Rv1985c,Rv3886c,1
Rv1985c,Rv3887c,1
Rv1985c,Rv3888c,1
Rv1990c,Rv0032,1
Rv1990c,Rv0033,1
Rv1990c,Rv0034,1
Rv1990c,Rv0035,1
Rv1990c,Rv0081,1
Rv1990c,Rv0082,1
Rv1990c,Rv0083,1
Rv1990c,Rv0084,1
Rv1990c,Rv0085,1
Rv1990c,Rv0086,1
Rv1990c,Rv0087,1
Rv1990c,Rv0088,1
Rv1990c,Rv0113,1
Rv1990c,Rv0114,1
Rv1990c,Rv0115,1
Rv1990c,Rv0133,1
Rv1990c,Rv0146,1
Rv1990c,Rv0153c,1
Rv1990c,Rv0154c,1
Rv1990c,Rv0203,1
Rv1990c,Rv0207c,1
Rv1990c,Rv0208c,1
Rv1990c,Rv0209,1
Rv1990c,Rv0210,1
Rv1990c,Rv0223c,1
Rv1990c,Rv0224c,1
Rv1990c,Rv0225,1
Rv1990c,Rv0252,1
Rv1990c,Rv0253,1
Rv1990c,Rv0262c,1
Rv1990c,Rv0263c,1
Rv1990c,Rv0264c,1
Rv1990c,Rv0355c,1
Rv1990c,Rv0386,1
Rv1990c,Rv0443,1
Rv1990c,Rv0473,1
Rv1990c,Rv0479c,1
Rv1990c,Rv0480c,1
Rv1990c,Rv0506,1
Rv1990c,Rv0507,1
Rv1990c,Rv0508,1
Rv1990c,Rv0566c,1
Rv1990c,Rv0573c,1
Rv1990c,Rv0574c,1
Rv1990c,Rv0597c,1
Rv1990c,Rv0634A,1
Rv1990c,Rv0645c,1
Rv1990c,Rv0648,1
Rv1990c,Rv0649,1
Rv1990c,Rv0650,1
Rv1990c,Rv0651,1
Rv1990c,Rv0652,1
Rv1990c,Rv0679c,1
Rv1990c,Rv0680c,1
Rv1990c,Rv0689c,1
Rv1990c,Rv0743c,1
Rv1990c,Rv0744c,1
Rv1990c,Rv0745,1
Rv1990c,Rv0746,1
Rv1990c,Rv0774c,1
Rv1990c,Rv0775,1
Rv1990c,Rv0814c,1
Rv1990c,Rv0815c,1
Rv1990c,Rv0858c,1
Rv1990c,Rv0859,1
Rv1990c,Rv0860,1
Rv1990c,Rv0873,1
Rv1990c,Rv0923c,1
Rv1990c,Rv0924c,1
Rv1990c,Rv0925c,1
Rv1990c,Rv0979A,1
Rv1990c,Rv0979c,1
Rv1990c,Rv0983,1
Rv1990c,Rv0984,1
Rv1990c,Rv0992c,1
Rv1990c,Rv0993,1
Rv1990c,Rv1002c,1
Rv1990c,Rv1003,1
Rv1990c,Rv1040c,1
Rv1990c,Rv1058,1
Rv1990c,Rv1085c,1
Rv1990c,Rv1086,1
Rv1990c,Rv1095,1
Rv1990c,Rv1096,1
Rv1990c,Rv1102c,1
Rv1990c,Rv1103c,1
Rv1990c,Rv1104,1
Rv1990c,Rv1106c,1
Rv1990c,Rv1107c,1
Rv1990c,Rv1108c,1
Rv1990c,Rv1109c,1
Rv1990c,Rv1110,1
Rv1990c,Rv1116A,1
Rv1990c,Rv1136,1
Rv1990c,Rv1211,1
Rv1990c,Rv1213,1
Rv1990c,Rv1255c,1
Rv1990c,Rv1256c,1
Rv1990c,Rv1280c,1
Rv1990c,Rv1281c,1
Rv1990c,Rv1282c,1
Rv1990c,Rv1283c,1
Rv1990c,Rv1331,1
Rv1990c,Rv1332,1
Rv1990c,Rv1333,1
Rv1990c,Rv1334,1
Rv1990c,Rv1335,1
Rv1990c,Rv1336,1
Rv1990c,Rv1337,1
Rv1990c,Rv1338,1
Rv1990c,Rv1339,1
Rv1990c,Rv1340,1
Rv1990c,Rv1341,1
Rv1990c,Rv1393c,1
Rv1990c,Rv1394c,1
Rv1990c,Rv1539,1
Rv1990c,Rv1540,1
Rv1990c,Rv1637c,1
Rv1990c,Rv1820,1
Rv1990c,Rv1821,1
Rv1990c,Rv1835c,1
Rv1990c,Rv1836c,1
Rv1990c,Rv1857,1
Rv1990c,Rv1858,1
Rv1990c,Rv1859,1
Rv1990c,Rv1863c,1
Rv1990c,Rv1864c,1
Rv1990c,Rv1865c,1
Rv1990c,Rv1868,1
Rv1990c,Rv1874,1
Rv1990c,Rv1875,1
Rv1990c,Rv1882c,1
Rv1990c,Rv1883c,1
Rv1990c,Rv1884c,1
Rv1990c,Rv1885c,1
Rv1990c,Rv1886c,1
Rv1990c,Rv1901,1
Rv1990c,Rv1902c,1
Rv1990c,Rv1954c,1
Rv1990c,Rv1964,1
Rv1990c,Rv1965,1
Rv1990c,Rv1966,1
Rv1990c,Rv1967,1
Rv1990c,Rv1968,1
Rv1990c,Rv1969,1
Rv1990c,Rv1970,1
Rv1990c,Rv1971,1
Rv1990c,Rv1972,1
Rv1990c,Rv1973,1
Rv1990c,Rv1974,1
Rv1990c,Rv1975,1
Rv1990c,Rv1977,1
Rv1990c,Rv1990c,1
Rv1990c,Rv1997,1
Rv1990c,Rv2026c,1
Rv1990c,Rv2027c,1
Rv1990c,Rv2103c,1
Rv1990c,Rv2104c,1
Rv1990c,Rv2179c,1
Rv1990c,Rv2180c,1
Rv1990c,Rv2181,1
Rv1990c,Rv2188c,1
Rv1990c,Rv2224c,1
Rv1990c,Rv2238c,1
Rv1990c,Rv2239c,1
Rv1990c,Rv2240c,1
Rv1990c,Rv2254c,1
Rv1990c,Rv2255c,1
Rv1990c,Rv2305,1
Rv1990c,Rv2306A,1
Rv1990c,Rv2306B,1
Rv1990c,Rv2337c,1
Rv1990c,Rv2347c,1
Rv1990c,Rv2365c,1
Rv1990c,Rv2366c,1
Rv1990c,Rv2367c,1
Rv1990c,Rv2368c,1
Rv1990c,Rv2369c,1
Rv1990c,Rv2370c,1
Rv1990c,Rv2371,1
Rv1990c,Rv2438A,1
Rv1990c,Rv2438c,1
Rv1990c,Rv2464c,1
Rv1990c,Rv2465c,1
Rv1990c,Rv2469c,1
Rv1990c,Rv2470,1
Rv1990c,Rv2471,1
Rv1990c,Rv2529,1
Rv1990c,Rv2532c,1
Rv1990c,Rv2533c,1
Rv1990c,Rv2534c,1
Rv1990c,Rv2535c,1
Rv1990c,Rv2536,1
Rv1990c,Rv2537c,1
Rv1990c,Rv2538c,1
Rv1990c,Rv2539c,1
Rv1990c,Rv2540c,1
Rv1990c,Rv2541,1
Rv1990c,Rv2568c,1
Rv1990c,Rv2569c,1
Rv1990c,Rv2570,1
Rv1990c,Rv2600,1
Rv1990c,Rv2601,1
Rv1990c,Rv2654c,1
Rv1990c,Rv2655c,1
Rv1990c,Rv2656c,1
Rv1990c,Rv2657c,1
Rv1990c,Rv2658c,1
Rv1990c,Rv2659c,1
Rv1990c,Rv2713,1
Rv1990c,Rv2730,1
Rv1990c,Rv2731,1
Rv1990c,Rv2769c,1
Rv1990c,Rv2919c,1
Rv1990c,Rv2920c,1
Rv1990c,Rv2928,1
Rv1990c,Rv2929,1
Rv1990c,Rv2991,1
Rv1990c,Rv3006,1
Rv1990c,Rv3017c,1
Rv1990c,Rv3058c,1
Rv1990c,Rv3059,1
Rv1990c,Rv3064c,1
Rv1990c,Rv3065,1
Rv1990c,Rv3066,1
Rv1990c,Rv3099c,1
Rv1990c,Rv3100c,1
Rv1990c,Rv3101c,1
Rv1990c,Rv3102c,1
Rv1990c,Rv3116,1
Rv1990c,Rv3117,1
Rv1990c,Rv3118,1
Rv1990c,Rv3119,1
Rv1990c,Rv3120,1
Rv1990c,Rv3160c,1
Rv1990c,Rv3161c,1
Rv1990c,Rv3178,1
Rv1990c,Rv3179,1
Rv1990c,Rv3182,1
Rv1990c,Rv3183,1
Rv1990c,Rv3240c,1
Rv1990c,Rv3274c,1
Rv1990c,Rv3275c,1
Rv1990c,Rv3276c,1
Rv1990c,Rv3277,1
Rv1990c,Rv3294c,1
Rv1990c,Rv3309c,1
Rv1990c,Rv3310,1
Rv1990c,Rv3311,1
Rv1990c,Rv3361c,1
Rv1990c,Rv3362c,1
Rv1990c,Rv3363c,1
Rv1990c,Rv3364c,1
Rv1990c,Rv3365c,1
Rv1990c,Rv3476c,1
Rv1990c,Rv3489,1
Rv1990c,Rv3490,1
Rv1990c,Rv3524,1
Rv1990c,Rv3624c,1
Rv1990c,Rv3625c,1
Rv1990c,Rv3626c,1
Rv1990c,Rv3627c,1
Rv1990c,Rv3631,1
Rv1990c,Rv3632,1
Rv1990c,Rv3637,1
Rv1990c,Rv3638,1
Rv1990c,Rv3669,1
Rv1990c,Rv3670,1
Rv1990c,Rv3715c,1
Rv1990c,Rv3716c,1
Rv1990c,Rv3717,1
Rv1990c,Rv3726,1
Rv1990c,Rv3728,1
Rv1990c,Rv3736,1
Rv1990c,Rv3737,1
Rv1990c,Rv3745c,1
Rv1990c,Rv3778c,1
Rv1990c,Rv3779,1
Rv1990c,Rv3780,1
Rv1990c,Rv3781,1
Rv1990c,Rv3782,1
Rv1990c,Rv3783,1
Rv1990c,Rv3784,1
Rv1990c,Rv3798,1
Rv1994c,Rv0020c,1
Rv1994c,Rv0069c,1
Rv1994c,Rv0070c,1
Rv1994c,Rv0071,1
Rv1994c,Rv0074,1
Rv1994c,Rv0075,1
Rv1994c,Rv0077c,1
Rv1994c,Rv0078,1
Rv1994c,Rv0140,1
Rv1994c,Rv0167,1
Rv1994c,Rv0168,1
Rv1994c,Rv0169,1
Rv1994c,Rv0170,1
Rv1994c,Rv0171,1
Rv1994c,Rv0172,1
Rv1994c,Rv0173,1
Rv1994c,Rv0174,1
Rv1994c,Rv0175,1
Rv1994c,Rv0176,1
Rv1994c,Rv0177,1
Rv1994c,Rv0178,1
Rv1994c,Rv0188,1
Rv1994c,Rv0218,1
Rv1994c,Rv0219,1
Rv1994c,Rv0220,1
Rv1994c,Rv0262c,1
Rv1994c,Rv0263c,1
Rv1994c,Rv0264c,1
Rv1994c,Rv0318c,1
Rv1994c,Rv0319,1
Rv1994c,Rv0474,1
Rv1994c,Rv0475,1
Rv1994c,Rv0483,1
Rv1994c,Rv0505c,1
Rv1994c,Rv0506,1
Rv1994c,Rv0507,1
Rv1994c,Rv0508,1
Rv1994c,Rv0672,1
Rv1994c,Rv0673,1
Rv1994c,Rv0674,1
Rv1994c,Rv0675,1
Rv1994c,Rv0695,1
Rv1994c,Rv0714,1
Rv1994c,Rv0715,1
Rv1994c,Rv0716,1
Rv1994c,Rv0717,1
Rv1994c,Rv0718,1
Rv1994c,Rv0719,1
Rv1994c,Rv0720,1
Rv1994c,Rv0721,1
Rv1994c,Rv0722,1
Rv1994c,Rv0723,1
Rv1994c,Rv0724,1
Rv1994c,Rv0872c,1
Rv1994c,Rv0918,1
Rv1994c,Rv0919,1
Rv1994c,Rv0963c,1
Rv1994c,Rv1032c,1
Rv1994c,Rv1033c,1
Rv1994c,Rv1101c,1
Rv1994c,Rv1147,1
Rv1994c,Rv1174c,1
Rv1994c,Rv1319c,1
Rv1994c,Rv1320c,1
Rv1994c,Rv1321,1
Rv1994c,Rv1322,1
Rv1994c,Rv1353c,1
Rv1994c,Rv1354c,1
Rv1994c,Rv1355c,1
